"[wowow_2, pc, 2024-10-30 09:06:08.282, 2024-10-30 09:06:03.302, 2024-10-30 09:06:03.255, page_ping, c94a5fae-b2bd-46ae-91a9-114d01fe4cb8, , 26fde38ae469428ba8af04fc2f70c5df, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 79e147b374a54277a97d6c5c27346ec1, 192.168.65.1, , , , 2fc68ec5-e2dd-4a5c-a9b5-186be0a0efb3, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:06:03.000, , , , , 2024-10-30 09:06:03.302, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:06:08.283, 2024-10-30 09:06:03.316, 2024-10-30 09:06:03.255, unstruct, 0fd41e69-5cb5-4d35-8c97-a15884ced7cf, , 26fde38ae469428ba8af04fc2f70c5df, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 79e147b374a54277a97d6c5c27346ec1, 192.168.65.1, , , , 189b9233-9860-4f49-aa25-27c2d0bde392, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"7d242c24-53e0-4cc5-aeb3-0d3ed822f74a\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:06:03.000, , , , , 2024-10-30 09:06:03.316, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:06:08.287, 2024-10-30 09:06:08.272, 2024-10-30 09:06:08.268, page_view, d51e4d53-9945-4f38-a792-42f6534cba7d, , 9212b7c8a9624251a007ac0f18d7eddb, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 7edc7104deba4fbd9019f7d3904ac008, 192.168.65.1, , , , bbd2180c-25dd-472c-a4f8-25c7acdd75e8, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:06:08.000, , , , , 2024-10-30 09:06:08.272, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:06:13.286, 2024-10-30 09:06:08.278, 2024-10-30 09:06:08.268, page_ping, 4bd643ae-0332-4439-9122-9d7a4b8ba3f0, , 9212b7c8a9624251a007ac0f18d7eddb, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 7edc7104deba4fbd9019f7d3904ac008, 192.168.65.1, , , , 1ea086ac-ad8f-4b92-93fa-b7b3a58493d5, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:06:08.000, , , , , 2024-10-30 09:06:08.278, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:06:13.288, 2024-10-30 09:06:08.286, 2024-10-30 09:06:08.268, unstruct, 5be97570-cd60-42bd-9f90-bd7dcbd8fff4, , 9212b7c8a9624251a007ac0f18d7eddb, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 7edc7104deba4fbd9019f7d3904ac008, 192.168.65.1, , , , fc0bf20c-15fb-4a8a-8980-0a09bddf6b16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"9a1320ae-7f43-4c94-aea2-bf8b53b71bfc\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:06:08.000, , , , , 2024-10-30 09:06:08.286, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:06:18.292, 2024-10-30 09:06:13.286, 2024-10-30 09:06:13.270, page_view, 17f613e9-3fa9-4a81-a694-14de253c59c2, , 112028b0e7084da28990738d59aa601d, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 08c8a146edc54b90aa29fb2278ec3fec, 192.168.65.1, , , , bb5e74ee-0588-4a9e-9035-f7aa8cdcbc77, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:06:13.000, , , , , 2024-10-30 09:06:13.286, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:06:18.294, 2024-10-30 09:06:13.293, 2024-10-30 09:06:13.270, page_ping, 9122c725-b7ee-4dd2-8c60-d9dd11c49d8f, , 112028b0e7084da28990738d59aa601d, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 08c8a146edc54b90aa29fb2278ec3fec, 192.168.65.1, , , , 12bc7817-871b-4143-861c-f3259a483f45, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:06:13.000, , , , , 2024-10-30 09:06:13.293, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:06:18.295, 2024-10-30 09:06:13.299, 2024-10-30 09:06:13.270, unstruct, d81b6787-06a6-4b5d-84a6-cc8ef8836b86, , 112028b0e7084da28990738d59aa601d, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 08c8a146edc54b90aa29fb2278ec3fec, 192.168.65.1, , , , 7c6e1190-1a04-4879-bb33-3c8d3ed09635, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"09ff4a5d-d1f6-4df2-abc5-abea2686bc9f\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:06:13.000, , , , , 2024-10-30 09:06:13.299, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:06:18.299, 2024-10-30 09:06:18.276, 2024-10-30 09:06:18.272, page_view, 020613df-8e6b-409d-9eb8-161f5cec7a40, , 9195caa872524bb7aef6cf1c6be65f73, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, ba059e2e2ab849f683deca2ad0d18346, 192.168.65.1, , , , f00ccf3e-6249-4e53-8d66-b94c4675e175, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:06:18.000, , , , , 2024-10-30 09:06:18.276, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:06:18.300, 2024-10-30 09:06:18.282, 2024-10-30 09:06:18.272, page_ping, 13746dea-5561-40b1-a5fa-1a49c3d2dd87, , 9195caa872524bb7aef6cf1c6be65f73, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, ba059e2e2ab849f683deca2ad0d18346, 192.168.65.1, , , , 5ee69a04-9521-4596-82ad-62cdb625435e, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:06:18.000, , , , , 2024-10-30 09:06:18.282, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:06:18.301, 2024-10-30 09:06:18.288, 2024-10-30 09:06:18.272, unstruct, 14a0cb5e-efff-468f-99fa-542cd9f2dff9, , 9195caa872524bb7aef6cf1c6be65f73, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, ba059e2e2ab849f683deca2ad0d18346, 192.168.65.1, , , , 8bc59ce0-0674-4181-9e17-ed3b2075c8d4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"393a4af1-f485-418c-83ed-e950d24f938d\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:06:18.000, , , , , 2024-10-30 09:06:18.288, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:06:23.303, 2024-10-30 09:06:23.290, 2024-10-30 09:06:23.273, page_view, 13ea00c6-6d0b-45bd-b1a6-3bbfb63c2e81, , 91f74aa4aa2043c0a8b74a4d34fb8fd7, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, f281ebd457784abe8b57169731a802df, 192.168.65.1, , , , 72369890-9f3d-4b54-9f77-967512a17fa4, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:06:23.000, , , , , 2024-10-30 09:06:23.290, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:06:23.304, 2024-10-30 09:06:23.295, 2024-10-30 09:06:23.273, page_ping, 7c4b6c90-c737-4b68-ac49-037a95664a6b, , 91f74aa4aa2043c0a8b74a4d34fb8fd7, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, f281ebd457784abe8b57169731a802df, 192.168.65.1, , , , 78fcf4c3-1e56-45e6-8ab0-49fcadb6dea8, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:06:23.000, , , , , 2024-10-30 09:06:23.295, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:06:28.304, 2024-10-30 09:06:23.301, 2024-10-30 09:06:23.273, unstruct, a18f6400-482f-4f19-a72e-bffc32f10ca3, , 91f74aa4aa2043c0a8b74a4d34fb8fd7, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, f281ebd457784abe8b57169731a802df, 192.168.65.1, , , , 5086e90c-008b-4fa8-b4ab-9f65c9c99825, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"7bf2ded0-9e59-424b-a410-69abf79a1abf\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:06:23.000, , , , , 2024-10-30 09:06:23.301, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:06:28.310, 2024-10-30 09:06:28.279, 2024-10-30 09:06:28.274, page_view, b18df75c-c9e6-4099-80b6-347e88e40c5c, , e731601ecd504424905b1ed0a69c3a7f, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 6d8e2703d9e84cdbae60aa751db128ac, 192.168.65.1, , , , 36787d7b-ef27-42c1-b8b9-d56fc10e9a35, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:06:28.000, , , , , 2024-10-30 09:06:28.279, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:06:28.311, 2024-10-30 09:06:28.286, 2024-10-30 09:06:28.274, page_ping, 0a9e5f7e-0d93-4d28-8c20-ba80b24f4f59, , e731601ecd504424905b1ed0a69c3a7f, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 6d8e2703d9e84cdbae60aa751db128ac, 192.168.65.1, , , , 8a4a7ac7-5ef3-4cfc-ae80-7bbdcf19a80c, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:06:28.000, , , , , 2024-10-30 09:06:28.286, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:06:33.315, 2024-10-30 09:06:28.307, 2024-10-30 09:06:28.275, unstruct, ee487232-0504-4775-93f4-4bee664801d3, , e731601ecd504424905b1ed0a69c3a7f, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 6d8e2703d9e84cdbae60aa751db128ac, 192.168.65.1, , , , a02d723b-7576-4b14-ab4b-e93eebeb349d, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"60c5ddb7-26a7-4179-b1bb-1b0d61597fdc\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:06:28.000, , , , , 2024-10-30 09:06:28.307, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:33:09.357, 2024-10-30 09:33:04.347, 2024-10-30 09:33:04.341, page_view, 02c600f0-7ecc-4396-8276-ca2b5143867d, , 987b7b5de424489197e23e5a530b2e20, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 23d8f6aa1f2e43c2ba94e4ed25fe7398, 192.168.65.1, , , , e320c607-592f-4218-87fa-65a8f376620a, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:33:04.000, , , , , 2024-10-30 09:33:04.347, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:33:10.034, 2024-10-30 09:33:04.354, 2024-10-30 09:33:04.341, page_ping, 5253e31b-521d-4890-9b40-7620f56d1922, , 987b7b5de424489197e23e5a530b2e20, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 23d8f6aa1f2e43c2ba94e4ed25fe7398, 192.168.65.1, , , , 0a541213-be9d-4abc-9ea7-49c0e4531ecd, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:33:04.000, , , , , 2024-10-30 09:33:04.354, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:33:10.035, 2024-10-30 09:33:04.381, 2024-10-30 09:33:04.341, unstruct, c52409ef-2734-47b6-a09e-801261617eff, , 987b7b5de424489197e23e5a530b2e20, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 23d8f6aa1f2e43c2ba94e4ed25fe7398, 192.168.65.1, , , , dee5865a-18f1-434e-8326-c445962a4ef4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"d4b56a7c-8638-4b62-8a49-a427c2aa174a\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:33:04.000, , , , , 2024-10-30 09:33:04.381, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:33:14.368, 2024-10-30 09:33:09.365, 2024-10-30 09:33:09.356, page_view, d9cb7512-b5b2-4284-9b82-9bd4d64e59a5, , 32028791061b4836a9c3beb11093891d, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, aa330f701961443e9f25279a1fb5a984, 192.168.65.1, , , , 05ced96d-c3e0-4835-bfa8-70785804dd11, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:33:09.000, , , , , 2024-10-30 09:33:09.365, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:33:14.369, 2024-10-30 09:33:09.370, 2024-10-30 09:33:09.357, page_ping, 7c36c6ec-f27e-4484-840f-074616ca2b25, , 32028791061b4836a9c3beb11093891d, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, aa330f701961443e9f25279a1fb5a984, 192.168.65.1, , , , 392f69a9-24e4-4e9e-8287-2dff74c6d8e1, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:33:09.000, , , , , 2024-10-30 09:33:09.370, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:33:14.370, 2024-10-30 09:33:09.378, 2024-10-30 09:33:09.357, unstruct, d7d18a43-d696-42b0-9823-dd02cf41499d, , 32028791061b4836a9c3beb11093891d, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, aa330f701961443e9f25279a1fb5a984, 192.168.65.1, , , , e1c175a9-7ce4-4be5-9c86-dacd438ce3f3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"9087e864-586f-4b9f-b9e1-33a9c9b469d0\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:33:09.000, , , , , 2024-10-30 09:33:09.378, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:33:19.388, 2024-10-30 09:33:14.382, 2024-10-30 09:33:14.364, page_view, 848eb880-93dc-4b9e-af40-3c2be044d9f0, , d6bf7d4f367842d8a051278e728abc54, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 8d98626d7a5b432baa0f5fab14de640f, 192.168.65.1, , , , 86b1d95c-a328-4cbb-bb5b-e1918328ac6c, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:33:14.000, , , , , 2024-10-30 09:33:14.382, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:33:19.389, 2024-10-30 09:33:14.411, 2024-10-30 09:33:14.364, page_ping, 62aabc7e-1767-4c91-826f-44186ad042b4, , d6bf7d4f367842d8a051278e728abc54, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 8d98626d7a5b432baa0f5fab14de640f, 192.168.65.1, , , , cf33045d-1ee8-4af4-ac3a-fbe5c334fa45, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:33:14.000, , , , , 2024-10-30 09:33:14.411, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:33:19.390, 2024-10-30 09:33:14.426, 2024-10-30 09:33:14.364, unstruct, 0ab7e58b-5e11-4500-a8cd-0b759f1d439d, , d6bf7d4f367842d8a051278e728abc54, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 8d98626d7a5b432baa0f5fab14de640f, 192.168.65.1, , , , 830d09e4-2248-4807-8eeb-f42031de0a9e, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"87735590-25f0-48d9-a340-f8d22be98c6a\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:33:14.000, , , , , 2024-10-30 09:33:14.426, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:33:24.400, 2024-10-30 09:33:19.393, 2024-10-30 09:33:19.376, page_view, 2e437f2a-8c8c-4dff-a068-187764aab3ec, , 5cb3aa9f5c864bf581d1992f40a93366, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 79f4633c81264abcb030bb8bd8c752ab, 192.168.65.1, , , , 6af23a26-86e6-4414-926c-d6f42b7b980f, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:33:19.000, , , , , 2024-10-30 09:33:19.393, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:33:24.401, 2024-10-30 09:33:19.400, 2024-10-30 09:33:19.376, page_ping, af67f7c5-8e9f-4d66-9d26-5a2559e6e6ba, , 5cb3aa9f5c864bf581d1992f40a93366, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 79f4633c81264abcb030bb8bd8c752ab, 192.168.65.1, , , , 282dc1d0-bb91-4cdd-a38a-faf34fa6d4f4, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:33:19.000, , , , , 2024-10-30 09:33:19.400, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
